order_id,name,ordered_at,price,quantity,line_total
15152,"""ICE CREAM"" Strawberry",2018-04-18 01:54:59,$3.50,3,$10.50
15152,"""CONE"" Waffle Cone",2018-04-18 01:54:59,$4.00,2,$8.00
15152,"""ICE CREAM"" Earl Gray",2018-04-18 01:54:59,$0.50,3,$1.50
15152,"""ICE CREAM"" Wildberry",2018-04-18 01:54:59,$1.50,3,$4.50
15153,"""BEVERAGE"" Iced Coffee",2018-04-18 02:42:35,$2.50,2,$5.00
15154,"""ICE CREAM"" Peanut Fudge",2018-04-18 03:37:36,$3.50,1,$3.50
15154,"""CONE"" Brownie Cone",2018-04-18 03:37:36,$3.00,2,$6.00
15155,"""CONE"" Cookie Cone",2018-04-18 03:54:53,$4.00,2,$8.00
15155,"""BEVERAGE"" Iced Coffee",2018-04-18 03:54:53,$2.50,1,$2.50
15155,"""ICE CREAM"" Wildberry",2018-04-18 03:54:53,$1.50,2,$3.00
15155,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 03:54:53,$3.50,1,$3.50
15156,"""ICE CREAM"" Strawberry",2018-04-18 04:00:46,$3.50,1,$3.50
15156,"""ICE CREAM"" Dark Chocolate",2018-04-18 04:00:46,$4.00,2,$8.00
15156,"""BEVERAGE"" Iced Coffee",2018-04-18 04:00:46,$2.50,1,$2.50
15156,"""ICE CREAM"" Earl Gray",2018-04-18 04:00:46,$0.50,3,$1.50
15156,"""BEVERAGE"" Espresso",2018-04-18 04:00:46,$2.50,3,$7.50
15157,"""CONE"" Dipped Waffle Cone",2018-04-18 04:37:00,$3.50,2,$7.00
15157,"""ICE CREAM"" Mint Chip",2018-04-18 04:37:00,$1.50,1,$1.50
15158,"""SORBET"" Blood Orange",2018-04-18 05:14:13,$2.50,3,$7.50
15159,"""ICE CREAM"" Peanut Fudge",2018-04-18 05:58:07,$3.50,1,$3.50
15159,,2018-04-18 05:58:07,$3.50,3,$10.50
15159,"""CONE"" Dipped Waffle Cone",2018-04-18 05:58:07,$3.50,1,$3.50
15160,"""BEVERAGE"" Espresso",2018-04-18 06:22:34,$2.50,3,$7.50
15160,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 06:22:34,$2.00,3,$6.00
15160,"""ICE CREAM"" Matcha",2018-04-18 06:22:34,$1.50,1,$1.50
15160,"""ICE CREAM"" Vanilla Bean",2018-04-18 06:22:34,$1.50,3,$4.50
15160,"""BEVERAGE"" Tea",2018-04-18 06:22:34,$4.00,1,$4.00
15161,"""BEVERAGE"" Iced Coffee",2018-04-18 07:03:51,$2.50,1,$2.50
15161,"""SORBET"" Lychee",2018-04-18 07:03:51,$3.00,3,$9.00
15161,"""SORBET"" Blood Orange",2018-04-18 07:03:51,$2.50,1,$2.50
15162,"""BEVERAGE"" Tea",2018-04-18 07:35:29,$4.00,2,$8.00
15162,,2018-04-18 07:35:29,$4.00,2,$8.00
15162,"""ICE CREAM"" Dulce De Leche",2018-04-18 07:35:29,$1.50,3,$4.50
15163,"""SORBET"" Watermelon",2018-04-18 08:09:17,$2.50,1,$2.50
15163,"""CONE"" Cookie Cone",2018-04-18 08:09:17,$4.00,3,$12.00
15163,"""CONE"" Dipped Waffle Cone",2018-04-18 08:09:17,$3.50,1,$3.50
15163,,2018-04-18 08:09:17,$3.00,3,$9.00
15163,"""SORBET"" Watermelon",2018-04-18 08:09:17,$2.50,3,$7.50
15164,"""SORBET"" Blood Orange",2018-04-18 08:10:11,$2.50,1,$2.50
15164,"""ICE CREAM"" Vanilla Bean",2018-04-18 08:10:11,$1.50,2,$3.00
15164,"""ICE CREAM"" Matcha",2018-04-18 08:10:11,$1.50,2,$3.00
15164,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 08:10:11,$3.50,2,$7.00
15164,"""ICE CREAM"" Rocky Road",2018-04-18 08:10:11,$3.50,2,$7.00
15165,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 08:41:53,$2.00,3,$6.00
15165,"""CONE"" Dipped Waffle Cone",2018-04-18 08:41:53,$3.50,1,$3.50
15165,"""ICE CREAM"" Dulce De Leche",2018-04-18 08:41:53,$1.50,2,$3.00
15165,"""ICE CREAM"" Wildberry",2018-04-18 08:41:53,$1.50,3,$4.50
15166,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 09:05:57,$3.50,3,$10.50
15167,"""BEVERAGE"" Iced Coffee",2018-04-18 09:06:14,$2.50,1,$2.50
15167,"""ICE CREAM"" Dulce De Leche",2018-04-18 09:06:14,$1.50,1,$1.50
15168,,2018-04-18 09:21:53,$2.50,1,$2.50
15168,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 09:21:53,$3.50,2,$7.00
15168,"""ICE CREAM"" Candied Bacon",2018-04-18 09:21:53,$0.50,3,$1.50
15168,"""CONE"" Sugar Cone",2018-04-18 09:21:53,$1.00,2,$2.00
15168,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 09:21:53,$2.00,3,$6.00
15169,"""CONE"" Sugar Cone",2018-04-18 10:12:46,$1.00,1,$1.00
15169,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 10:12:46,$3.50,2,$7.00
15170,"""CONE"" Cookie Cone",2018-04-18 10:18:08,$4.00,1,$4.00
15170,"""ICE CREAM"" Wildberry",2018-04-18 10:18:08,$1.50,1,$1.50
15170,"""ICE CREAM"" Dark Chocolate",2018-04-18 10:18:08,$4.00,3,$12.00
15170,"""ICE CREAM"" Rocky Road",2018-04-18 10:18:08,$3.50,3,$10.50
15170,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 10:18:08,$2.00,2,$4.00
15171,,2018-04-18 11:09:31,$1.50,3,$4.50
15171,"""BEVERAGE"" Tea",2018-04-18 11:09:31,$4.00,2,$8.00
15171,"""CONE"" Sugar Cone",2018-04-18 11:09:31,$1.00,2,$2.00
15171,"""ICE CREAM"" Earl Gray",2018-04-18 11:09:31,$0.50,1,$0.50
15172,"""SORBET"" Lychee",2018-04-18 11:38:37,$3.00,3,$9.00
15172,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 11:38:37,$2.00,3,$6.00
15172,"""ICE CREAM"" Candied Bacon",2018-04-18 11:38:37,$0.50,1,$0.50
15172,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 11:38:37,$3.50,3,$10.50
15173,"""ICE CREAM"" Vanilla Bean",2018-04-18 11:40:11,$1.50,1,$1.50
15173,"""BEVERAGE"" Iced Coffee",2018-04-18 11:40:11,$2.50,3,$7.50
15174,"""ICE CREAM"" Mint Chip",2018-04-18 11:44:33,$1.50,1,$1.50
15174,"""BEVERAGE"" Iced Coffee",2018-04-18 11:44:33,$2.50,1,$2.50
15175,"""ICE CREAM"" Rocky Road",2018-04-18 12:29:56,$-3.50,1,$-3.50
15175,"""ICE CREAM"" Matcha",2018-04-18 12:29:56,$1.50,2,$3.00
15175,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 12:29:56,$3.50,3,$10.50
15175,"""BEVERAGE"" Espresso",2018-04-18 12:29:56,$2.50,2,$5.00
15176,"""SORBET"" Lemon",2018-04-18 13:11:46,$2.50,2,$5.00
15176,,2018-04-18 13:11:46,$2.50,2,$5.00
15176,"""SORBET"" Watermelon",2018-04-18 13:11:46,$2.50,3,$7.50
15177,"""CONE"" Sugar Cone",2018-04-18 13:38:51,$1.00,2,$2.00
15177,"""CONE"" Cookie Cone",2018-04-18 13:38:51,$4.00,3,$12.00
15178,"""ICE CREAM"" Dark Chocolate",2018-04-18 13:57:02,$4.00,1,$4.00
15178,"""CONE"" Brownie Cone",2018-04-18 13:57:02,$3.00,3,$9.00
15178,"""BEVERAGE"" Iced Coffee",2018-04-18 13:57:02,$2.50,2,$5.00
15178,"""CONE"" Cookie Cone",2018-04-18 13:57:02,$4.00,1,$4.00
15178,"""ICE CREAM"" Peanut Fudge",2018-04-18 13:57:02,$3.50,2,$7.00
15179,"""SORBET"" Lychee",2018-04-18 14:05:32,$3.00,1,$3.00
15179,"""ICE CREAM"" Strawberry",2018-04-18 14:05:32,$3.50,1,$3.50
15180,"""CONE"" Waffle Cone",2018-04-18 14:33:10,$4.00,1,$4.00
15181,"""SORBET"" Blood Orange",2018-04-18 15:06:29,$2.50,1,$2.50
15181,"""CONE"" Waffle Cone",2018-04-18 15:06:29,$4.00,2,$8.00
15181,"""ICE CREAM"" Candied Bacon",2018-04-18 15:06:29,$0.50,1,$0.50
15182,"""BEVERAGE"" Espresso",2018-04-18 16:04:33,$2.50,3,$7.50
15182,"""MISC"" Ice Cream Cake",2018-04-18 16:04:33,$2.00,2,$4.00
15182,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 16:04:33,$2.00,3,$6.00
15182,"""ICE CREAM"" Rocky Road",2018-04-18 16:04:33,$3.50,3,$10.50
15182,"""CONE"" Cookie Cone",2018-04-18 16:04:33,$4.00,2,$8.00
15183,"""BEVERAGE"" Tea",2018-04-18 16:31:07,$4.00,3,$12.00
15184,"""CONE"" Dipped Waffle Cone",2018-04-18 16:34:21,$3.50,1,$3.50
15184,,2018-04-18 16:34:21,$3.50,3,$10.50
15185,"""BEVERAGE"" Espresso",2018-04-18 16:58:08,$2.50,3,$7.50
15186,"""ICE CREAM"" Peanut Fudge",2018-04-18 17:21:15,$3.50,1,$3.50
15186,"""CONE"" Cookie Cone",2018-04-18 17:21:15,$4.00,2,$8.00
15186,"""ICE CREAM"" Wildberry",2018-04-18 17:21:15,$1.50,2,$3.00
15186,"""ICE CREAM"" Vanilla Bean",2018-04-18 17:21:15,$1.50,3,$4.50
15186,"""MISC"" Ice Cream Cake",2018-04-18 17:21:15,$2.00,2,$4.00
15187,"""ICE CREAM"" Earl Gray",2018-04-18 17:32:38,$0.50,3,$1.50
15187,"""ICE CREAM"" Earl Gray",2018-04-18 17:32:38,$0.50,1,$0.50
15187,"""ICE CREAM"" Wildberry",2018-04-18 17:32:38,$1.50,1,$1.50
15188,"""BEVERAGE"" Tea",2018-04-18 17:54:56,$4.00,2,$8.00
15188,"""CONE"" Brownie Cone",2018-04-18 17:54:56,$3.00,3,$9.00
15188,"""ICE CREAM"" Rocky Road",2018-04-18 17:54:56,$3.50,1,$3.50
15188,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 17:54:56,$2.00,2,$4.00
15189,"""CONE"" Sugar Cone",2018-04-18 18:51:48,$1.00,3,$3.00
15190,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 19:20:03,$3.50,3,$10.50
15190,"""ICE CREAM"" Mint Chip",2018-04-18 19:20:03,$1.50,1,$1.50
15190,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 19:20:03,$2.00,2,$4.00
15190,"""MISC"" Ice Cream Cake",2018-04-18 19:20:03,$2.00,2,$4.00
15191,"""CONE"" Sugar Cone",2018-04-18 20:10:03,$1.00,1,$1.00
15191,"""ICE CREAM"" Dulce De Leche",2018-04-18 20:10:03,$1.50,2,$3.00
15191,"""ICE CREAM"" Matcha",2018-04-18 20:10:03,$1.50,3,$4.50
15191,"""ICE CREAM"" Maple Brown Sugar",2018-04-18 20:10:03,$2.00,3,$6.00
15191,"""ICE CREAM"" Strawberry",2018-04-18 20:10:03,$3.50,2,$7.00
15192,"""SORBET"" Watermelon",2018-04-18 20:49:03,$2.50,2,$5.00
15192,"""ICE CREAM"" Candied Bacon",2018-04-18 20:49:03,$0.50,1,$0.50
15192,"""ICE CREAM"" Matcha",2018-04-18 20:49:03,$1.50,3,$4.50
15192,"""ICE CREAM"" Double Fudge Chunk",2018-04-18 20:49:03,$3.50,1,$3.50
15193,"""ICE CREAM"" Strawberry",2018-04-18 21:44:53,$3.50,1,$3.50
15193,"""SORBET"" Lemon",2018-04-18 21:44:53,$2.50,2,$5.00
15193,"""BEVERAGE"" Espresso",2018-04-18 21:44:53,$2.50,1,$2.50
15193,"""ICE CREAM"" Dark Chocolate",2018-04-18 21:44:53,$4.00,2,$8.00
15194,"""CONE"" Brownie Cone",2018-04-18 22:43:33,$3.00,3,$9.00
15194,"""SORBET"" Lychee",2018-04-18 22:43:33,$3.00,2,$6.00
15195,"""ICE CREAM"" Strawberry",2018-04-18 23:38:26,$3.50,1,$3.50
15195,"""CONE"" Sugar Cone",2018-04-18 23:38:26,$1.00,2,$2.00
15195,"""SORBET"" Lychee",2018-04-18 23:38:26,$3.00,1,$3.00
15195,"""ICE CREAM"" Vanilla Bean",2018-04-18 23:38:26,$1.50,3,$4.50
15196,"""CONE"" Dipped Waffle Cone",2018-04-19 00:33:40,$3.50,2,$7.00
15196,"""ICE CREAM"" Dark Chocolate",2018-04-19 00:33:40,$4.00,3,$12.00
15196,"""ICE CREAM"" Rocky Road",2018-04-19 00:33:40,$3.50,2,$7.00
15196,"""CONE"" Waffle Cone",2018-04-19 00:33:40,$4.00,1,$4.00
15196,"""BEVERAGE"" Iced Coffee",2018-04-19 00:33:40,$-2.50,1,$-2.50
15197,"""BEVERAGE"" Iced Coffee",2018-04-19 00:52:24,$2.50,1,$2.50
15198,"""ICE CREAM"" Mint Chip",2018-04-19 01:28:57,$1.50,2,$3.00
15198,"""CONE"" Waffle Cone",2018-04-19 01:28:57,$4.00,1,$4.00
15199,"""ICE CREAM"" Dulce De Leche",2018-04-19 02:02:15,$1.50,1,$1.50
15200,"""SORBET"" Raspberry",2018-04-19 02:51:30,$2.50,2,$5.00
15200,"""SORBET"" Watermelon",2018-04-19 02:51:30,$2.50,1,$2.50
15200,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 02:51:30,$2.00,2,$4.00
15201,"""ICE CREAM"" Mint Chip",2018-04-19 03:35:21,$1.50,3,$4.50
15201,"""ICE CREAM"" Vanilla Bean",2018-04-19 03:35:21,$1.50,1,$1.50
15201,"""ICE CREAM"" Mint Chip",2018-04-19 03:35:21,$-1.50,2,$-3.00
15201,,2018-04-19 03:35:21,$3.00,1,$3.00
15201,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 03:35:21,$3.50,2,$7.00
15202,"""CONE"" Brownie Cone",2018-04-19 03:39:48,$3.00,1,$3.00
15202,"""BEVERAGE"" Tea",2018-04-19 03:39:48,$4.00,3,$12.00
15202,"""ICE CREAM"" Peanut Fudge",2018-04-19 03:39:48,$3.50,2,$7.00
15203,,2018-04-19 04:24:23,$2.50,3,$7.50
15203,"""CONE"" Sugar Cone",2018-04-19 04:24:23,$1.00,1,$1.00
15203,"""SORBET"" Raspberry",2018-04-19 04:24:23,$2.50,2,$5.00
15203,"""CONE"" Sugar Cone",2018-04-19 04:24:23,$1.00,1,$1.00
15203,"""SORBET"" Lemon",2018-04-19 04:24:23,$2.50,1,$2.50
15204,"""BEVERAGE"" Espresso",2018-04-19 04:47:57,$2.50,1,$2.50
15204,"""ICE CREAM"" Peanut Fudge",2018-04-19 04:47:57,$3.50,1,$3.50
15204,"""SORBET"" Lemon",2018-04-19 04:47:57,$2.50,2,$5.00
15204,"""CONE"" Cookie Cone",2018-04-19 04:47:57,$4.00,3,$12.00
15204,"""ICE CREAM"" Wildberry",2018-04-19 04:47:57,$1.50,2,$3.00
15205,"""SORBET"" Lemon",2018-04-19 04:48:06,$2.50,1,$2.50
15206,"""ICE CREAM"" Peanut Fudge",2018-04-19 05:45:50,$3.50,3,$10.50
15206,"""ICE CREAM"" Rocky Road",2018-04-19 05:45:50,$3.50,2,$7.00
15206,"""ICE CREAM"" Wildberry",2018-04-19 05:45:50,$1.50,2,$3.00
15206,"""CONE"" Cookie Cone",2018-04-19 05:45:50,$4.00,3,$12.00
15206,"""ICE CREAM"" Mint Chip",2018-04-19 05:45:50,$1.50,1,$1.50
15207,"""CONE"" Brownie Cone",2018-04-19 06:36:34,$3.00,2,$6.00
15207,"""SORBET"" Blood Orange",2018-04-19 06:36:34,$2.50,2,$5.00
15207,"""ICE CREAM"" Wildberry",2018-04-19 06:36:34,$1.50,3,$4.50
15207,"""CONE"" Sugar Cone",2018-04-19 06:36:34,$1.00,3,$3.00
15207,"""BEVERAGE"" Espresso",2018-04-19 06:36:34,$2.50,3,$7.50
15208,"""BEVERAGE"" Espresso",2018-04-19 07:15:50,$2.50,3,$7.50
15208,"""ICE CREAM"" Candied Bacon",2018-04-19 07:15:50,$0.50,3,$1.50
15209,"""CONE"" Waffle Cone",2018-04-19 07:28:18,$4.00,1,$4.00
15209,"""ICE CREAM"" Wildberry",2018-04-19 07:28:18,$1.50,2,$3.00
15209,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 07:28:18,$2.00,3,$6.00
15209,"""ICE CREAM"" Wildberry",2018-04-19 07:28:18,$1.50,1,$1.50
15210,,2018-04-19 07:51:37,$2.50,3,$7.50
15210,"""CONE"" Dipped Waffle Cone",2018-04-19 07:51:37,$3.50,2,$7.00
15210,,2018-04-19 07:51:37,$3.50,1,$3.50
15210,"""ICE CREAM"" Candied Bacon",2018-04-19 07:51:37,$0.50,1,$0.50
15211,"""ICE CREAM"" Candied Bacon",2018-04-19 08:34:44,$0.50,2,$1.00
15211,"""SORBET"" Lemon",2018-04-19 08:34:44,$2.50,3,$7.50
15211,"""ICE CREAM"" Rocky Road",2018-04-19 08:34:44,$3.50,3,$10.50
15212,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 09:15:14,$2.00,3,$6.00
15212,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 09:15:14,$2.00,2,$4.00
15212,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 09:15:14,$3.50,3,$10.50
15212,"""ICE CREAM"" Rocky Road",2018-04-19 09:15:14,$3.50,2,$7.00
15213,"""ICE CREAM"" Rocky Road",2018-04-19 10:04:18,$3.50,3,$10.50
15213,"""SORBET"" Watermelon",2018-04-19 10:04:18,$2.50,1,$2.50
15213,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 10:04:18,$2.00,2,$4.00
15213,"""ICE CREAM"" Peanut Fudge",2018-04-19 10:04:18,$3.50,3,$10.50
15214,"""SORBET"" Blood Orange",2018-04-19 10:09:41,$2.50,1,$2.50
15214,"""BEVERAGE"" Iced Coffee",2018-04-19 10:09:41,$2.50,2,$5.00
15214,"""CONE"" Dipped Waffle Cone",2018-04-19 10:09:41,$3.50,2,$7.00
15215,"""ICE CREAM"" Dulce De Leche",2018-04-19 11:04:08,$1.50,1,$1.50
15215,"""CONE"" Dipped Waffle Cone",2018-04-19 11:04:08,$3.50,3,$10.50
15215,"""CONE"" Sugar Cone",2018-04-19 11:04:08,$1.00,2,$2.00
15215,"""ICE CREAM"" Peanut Fudge",2018-04-19 11:04:08,$3.50,3,$10.50
15215,"""ICE CREAM"" Dark Chocolate",2018-04-19 11:04:08,$4.00,2,$8.00
15216,"""BEVERAGE"" Espresso",2018-04-19 11:07:11,$2.50,2,$5.00
15216,,2018-04-19 11:07:11,$0.50,2,$1.00
15216,,2018-04-19 11:07:11,$3.00,3,$9.00
15216,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 11:07:11,$2.00,1,$2.00
15217,"""ICE CREAM"" Matcha",2018-04-19 11:36:44,$1.50,3,$4.50
15217,"""ICE CREAM"" Mint Chip",2018-04-19 11:36:44,$1.50,3,$4.50
15218,"""CONE"" Sugar Cone",2018-04-19 12:26:29,$1.00,3,$3.00
15218,"""BEVERAGE"" Iced Coffee",2018-04-19 12:26:29,$2.50,1,$2.50
15218,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 12:26:29,$3.50,3,$10.50
15219,"""MISC"" Ice Cream Cake",2018-04-19 12:56:13,$2.00,1,$2.00
15219,"""ICE CREAM"" Matcha",2018-04-19 12:56:13,$1.50,1,$1.50
15220,"""MISC"" Ice Cream Cake",2018-04-19 13:48:47,$2.00,2,$4.00
15220,"""ICE CREAM"" Dark Chocolate",2018-04-19 13:48:47,$4.00,2,$8.00
15220,"""SORBET"" Lemon",2018-04-19 13:48:47,$2.50,1,$2.50
15220,"""BEVERAGE"" Tea",2018-04-19 13:48:47,$4.00,3,$12.00
15221,"""CONE"" Brownie Cone",2018-04-19 14:37:56,$3.00,2,$6.00
15221,"""ICE CREAM"" Vanilla Bean",2018-04-19 14:37:56,$1.50,3,$4.50
15222,"""CONE"" Waffle Cone",2018-04-19 15:06:59,$4.00,2,$8.00
15222,"""CONE"" Sugar Cone",2018-04-19 15:06:59,$1.00,2,$2.00
15222,"""ICE CREAM"" Vanilla Bean",2018-04-19 15:06:59,$1.50,2,$3.00
15222,"""SORBET"" Raspberry",2018-04-19 15:06:59,$2.50,2,$5.00
15223,"""ICE CREAM"" Peanut Fudge",2018-04-19 16:05:55,$3.50,3,$10.50
15223,"""SORBET"" Raspberry",2018-04-19 16:05:55,$2.50,3,$7.50
15224,"""SORBET"" Lychee",2018-04-19 16:32:19,$3.00,3,$9.00
15224,"""ICE CREAM"" Strawberry",2018-04-19 16:32:19,$3.50,2,$7.00
15225,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 16:50:22,$2.00,3,$6.00
15225,"""ICE CREAM"" Peanut Fudge",2018-04-19 16:50:22,$3.50,3,$10.50
15225,"""BEVERAGE"" Tea",2018-04-19 16:50:22,$4.00,2,$8.00
15225,"""ICE CREAM"" Dark Chocolate",2018-04-19 16:50:22,$4.00,2,$8.00
15226,"""BEVERAGE"" Espresso",2018-04-19 16:54:59,$2.50,2,$5.00
15226,"""ICE CREAM"" Candied Bacon",2018-04-19 16:54:59,$0.50,1,$0.50
15226,"""SORBET"" Lemon",2018-04-19 16:54:59,$2.50,1,$2.50
15226,"""ICE CREAM"" Mint Chip",2018-04-19 16:54:59,$1.50,3,$4.50
15227,"""ICE CREAM"" Mint Chip",2018-04-19 17:35:02,$1.50,3,$4.50
15227,"""CONE"" Dipped Waffle Cone",2018-04-19 17:35:02,$3.50,1,$3.50
15227,"""CONE"" Waffle Cone",2018-04-19 17:35:02,$4.00,2,$8.00
15227,"""SORBET"" Blood Orange",2018-04-19 17:35:02,$2.50,3,$7.50
15228,"""CONE"" Waffle Cone",2018-04-19 18:29:24,$4.00,2,$8.00
15229,"""BEVERAGE"" Iced Coffee",2018-04-19 19:06:05,$2.50,1,$2.50
15229,"""BEVERAGE"" Espresso",2018-04-19 19:06:05,$2.50,3,$7.50
15229,"""BEVERAGE"" Espresso",2018-04-19 19:06:05,$2.50,2,$5.00
15229,"""CONE"" Cookie Cone",2018-04-19 19:06:05,$4.00,1,$4.00
15229,"""ICE CREAM"" Dark Chocolate",2018-04-19 19:06:05,$4.00,2,$8.00
15230,"""ICE CREAM"" Dark Chocolate",2018-04-19 19:58:47,$4.00,1,$4.00
15230,"""CONE"" Waffle Cone",2018-04-19 19:58:47,$4.00,1,$4.00
15230,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 19:58:47,$2.00,2,$4.00
15231,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 20:34:59,$3.50,1,$3.50
15231,"""ICE CREAM"" Dulce De Leche",2018-04-19 20:34:59,$1.50,3,$4.50
15231,"""BEVERAGE"" Tea",2018-04-19 20:34:59,$4.00,3,$12.00
15231,"""SORBET"" Lychee",2018-04-19 20:34:59,$3.00,3,$9.00
15231,"""BEVERAGE"" Iced Coffee",2018-04-19 20:34:59,$2.50,2,$5.00
15232,,2018-04-19 20:45:45,$1.00,2,$2.00
15232,"""SORBET"" Blood Orange",2018-04-19 20:45:45,$2.50,2,$5.00
15232,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 20:45:45,$3.50,2,$7.00
15232,"""CONE"" Brownie Cone",2018-04-19 20:45:45,$3.00,2,$6.00
15233,"""SORBET"" Watermelon",2018-04-19 21:29:25,$2.50,3,$7.50
15233,"""ICE CREAM"" Vanilla Bean",2018-04-19 21:29:25,$1.50,2,$3.00
15233,"""ICE CREAM"" Maple Brown Sugar",2018-04-19 21:29:25,$2.00,3,$6.00
15233,,2018-04-19 21:29:25,$2.50,2,$5.00
15233,"""ICE CREAM"" Mint Chip",2018-04-19 21:29:25,$1.50,2,$3.00
15234,"""ICE CREAM"" Rocky Road",2018-04-19 22:24:20,$3.50,2,$7.00
15234,"""ICE CREAM"" Mint Chip",2018-04-19 22:24:20,$1.50,3,$4.50
15234,"""ICE CREAM"" Double Fudge Chunk",2018-04-19 22:24:20,$3.50,1,$3.50
15234,"""CONE"" Cookie Cone",2018-04-19 22:24:20,$4.00,2,$8.00
15235,"""CONE"" Dipped Waffle Cone",2018-04-19 23:06:01,$3.50,1,$3.50
15235,"""SORBET"" Raspberry",2018-04-19 23:06:01,$2.50,3,$7.50
15235,"""BEVERAGE"" Iced Coffee",2018-04-19 23:06:01,$2.50,3,$7.50
15235,"""SORBET"" Watermelon",2018-04-19 23:06:01,$2.50,1,$2.50
15235,"""CONE"" Dipped Waffle Cone",2018-04-19 23:06:01,$3.50,3,$10.50
15236,,2018-04-19 23:55:01,$2.50,3,$7.50
15236,"""ICE CREAM"" Candied Bacon",2018-04-19 23:55:01,$0.50,2,$1.00
15237,"""ICE CREAM"" Dulce De Leche",2018-04-20 00:00:50,$1.50,2,$3.00
15237,"""SORBET"" Watermelon",2018-04-20 00:00:50,$2.50,1,$2.50
15237,"""ICE CREAM"" Rocky Road",2018-04-20 00:00:50,$3.50,1,$3.50
15238,"""MISC"" Ice Cream Cake",2018-04-20 00:06:00,$2.00,2,$4.00
15238,,2018-04-20 00:06:00,$1.50,3,$4.50
15238,"""ICE CREAM"" Maple Brown Sugar",2018-04-20 00:06:00,$2.00,1,$2.00
15238,,2018-04-20 00:06:00,$0.50,3,$1.50
15239,"""BEVERAGE"" Espresso",2018-04-20 00:14:12,$2.50,2,$5.00
15239,"""CONE"" Dipped Waffle Cone",2018-04-20 00:14:12,$3.50,2,$7.00
15240,"""ICE CREAM"" Peanut Fudge",2018-04-20 00:38:05,$3.50,3,$10.50
15240,,2018-04-20 00:38:05,$2.50,3,$7.50
15240,"""SORBET"" Lemon",2018-04-20 00:38:05,$2.50,1,$2.50
15241,"""CONE"" Dipped Waffle Cone",2018-04-20 00:49:07,$3.50,1,$3.50
15241,"""SORBET"" Lychee",2018-04-20 00:49:07,$3.00,3,$9.00
15241,"""SORBET"" Watermelon",2018-04-20 00:49:07,$2.50,3,$7.50
15242,"""CONE"" Cookie Cone",2018-04-20 01:47:04,$4.00,3,$12.00
15242,"""ICE CREAM"" Maple Brown Sugar",2018-04-20 01:47:04,$2.00,1,$2.00
15243,"""ICE CREAM"" Matcha",2018-04-20 02:09:00,$1.50,3,$4.50
15243,"""SORBET"" Raspberry",2018-04-20 02:09:00,$2.50,3,$7.50
15243,"""ICE CREAM"" Dulce De Leche",2018-04-20 02:09:00,$1.50,1,$1.50
15243,"""SORBET"" Lemon",2018-04-20 02:09:00,$2.50,2,$5.00
15243,"""ICE CREAM"" Maple Brown Sugar",2018-04-20 02:09:00,$2.00,2,$4.00
15244,"""ICE CREAM"" Dark Chocolate",2018-04-20 02:45:21,$4.00,2,$8.00
15244,"""SORBET"" Lychee",2018-04-20 02:45:21,$3.00,1,$3.00
15245,"""ICE CREAM"" Maple Brown Sugar",2018-04-20 03:00:57,$2.00,2,$4.00
15245,,2018-04-20 03:00:57,$1.00,3,$3.00
15246,"""SORBET"" Blood Orange",2018-04-20 03:00:59,$2.50,3,$7.50
15246,,2018-04-20 03:00:59,$0.50,3,$1.50
15246,"""ICE CREAM"" Matcha",2018-04-20 03:00:59,$1.50,1,$1.50
15246,"""ICE CREAM"" Wildberry",2018-04-20 03:00:59,$1.50,1,$1.50
15247,"""ICE CREAM"" Peanut Fudge",2018-04-20 03:55:43,$3.50,1,$3.50
15247,"""ICE CREAM"" Earl Gray",2018-04-20 03:55:43,$0.50,3,$1.50
15248,"""ICE CREAM"" Rocky Road",2018-04-20 04:08:11,$3.50,2,$7.00
15249,"""ICE CREAM"" Wildberry",2018-04-20 05:00:20,$1.50,1,$1.50
